ds,EBE,TOL,BEN,NMHC,TCH,CO,SO_2,PM10,O_3,NO_2,total
2001-01-29,3.1351041664393287,14.232628184394576,4.304286846604485,0.1437660258946916,1.3567868636395686,0.8975801283213047,24.312900639306275,22.78117790646278,31.039439155123173,52.37989575352567,154.58356566971185
2001-01-30,7.959975975302932,34.312396042622055,9.992668247136931,0.4236618597090292,1.8408733928241792,1.904310897135964,42.18467949139766,63.20416647616105,10.479102584413994,93.15666667696757,265.45850164367135
2001-01-31,7.718629803795081,33.326041729308855,9.39734775484659,0.43144230872768763,1.9017467957276564,1.853766027551431,43.23395839715615,57.72505609882184,13.256185921529928,73.43698720977856,242.28116204724375
2001-02-01,6.679759619614253,29.773926231437006,8.424455118270066,0.309014423256322,1.6688862166916714,1.5362980813743212,36.27068110001393,41.918477630003906,13.407532037832798,66.6221874172871,206.6112178757814
2001-02-02,9.637740370459282,38.441001500838844,11.126506418562853,0.45257211479847914,1.8806089763648999,1.9479326932714918,42.49040062305255,59.10692295011802,9.119599373485798,74.77376599342395,248.9770510143762
2001-02-03,6.083028855279852,27.80879005254843,7.790953546356505,0.34843750010865426,1.6813862148958902,1.5932051277695558,37.782227570429825,48.72088944720916,10.630849347473719,67.67714731357036,210.11691497564192
2001-02-04,3.444126608638236,15.17924676825985,4.677123400334938,0.22099358957254872,1.6699919864917412,1.030016023856707,25.07052887326632,29.026899008414684,19.001089720771862,44.92278847289391,144.2428044525008
2001-02-05,5.137684289294366,22.033701890840746,6.262476014952438,0.3033653839345042,1.5846554440183518,1.1116826941217415,20.664575341038216,29.65342942988261,18.35134615844641,56.7493669883563,161.85228363488568
2001-02-06,3.4581570578739047,14.468365365305008,3.7627243700031285,0.29411057636995486,1.538229168130037,0.8199038449137543,24.79493587129773,26.82176281951177,16.83642624452328,55.676169854326126,148.4707851722547
2001-02-07,2.9672435846609564,11.8638141113214,3.323629806534602,0.3119070504341298,1.5387980751693249,0.842275638670589,18.277628225011703,24.69080931846148,23.32727566628884,54.30743588698216,141.45081736353518
2001-02-08,2.208060897122591,8.591730739109408,2.419623402496561,0.33573717883943266,1.4339182668198378,0.86014422816702,18.08524038699957,16.486434298065994,29.290256390586876,52.36137822614266,132.07252401434994
2001-02-09,2.683557696449451,10.388293253974272,3.3626682712123372,0.20455128191343433,1.478838148407447,0.942019229563765,20.073125013556236,27.655296489214287,24.015849371369068,53.168261217956356,143.97245997361665
2001-02-10,3.071842946518117,12.229615426502932,3.6789342945155044,0.2143990385632675,1.579759615354049,1.0673076892032838,20.864727593003174,30.943782042998535,18.268141034321907,48.23176275461148,140.15027243559226
2001-02-11,6.041738794209102,24.626906994252632,7.59585736770756,0.39407852490265394,1.8606410230963657,2.126201926444012,34.89814106928996,46.75075318110295,12.500336536421226,53.095160333009865,189.88981575043633
2001-02-12,6.229511205202494,26.55389420306071,7.346137799322605,0.40297676278994626,1.7361498372390485,1.875224359237995,38.81732368927736,60.274615363814895,9.312596144393469,75.32065691130283,227.86908627564134
2001-02-13,5.375152243062471,24.926250067658913,6.538205112832097,0.3792267620073965,1.6660216335589304,1.6093509633285112,34.8969792173459,55.380905476518166,10.229615383423292,72.82487977468051,213.82658663441617
2001-02-14,3.143461540914499,14.26780443562147,4.039583330400861,0.14487980714049903,1.3738661830146344,0.9202724363242921,24.21104166207787,29.545192311398495,18.341410216039574,56.191073786849394,152.1785857097816
2001-02-15,2.37961537261995,10.52153844711108,3.1427483985869165,0.09926282091197577,1.3223036826134493,0.7527564099589841,20.90521633414886,20.44953525181,25.891249975822387,51.84825315075712,137.31247984434071
2001-02-16,2.923733979033736,13.189543265562792,3.9138381301353755,0.1386217945329964,1.3705769253846927,0.9184294855162406,27.01865389713874,28.754118563273014,27.652724356223377,67.28557683030765,173.16581722710862
2001-02-17,3.873189111311848,14.587371789301054,4.3788942187332,0.255616986628574,1.519871788338209,1.167756406781383,31.256314078202614,32.66340553225615,20.575913459062576,81.48046482220674,191.75879819282235
2001-02-18,3.038741983425541,13.011923081026627,3.9522195623184624,0.17322115387875012,1.4751121801061509,1.0878044858288307,25.36357375903007,27.68564102626764,24.712756413393297,57.9009775076157,158.40197115289106
2001-02-19,2.6736858998879027,11.157844582429298,3.7787660299322736,0.12748397486911223,1.3756009628757453,0.856874999912599,24.15953524563557,27.957355831678097,30.219871814243305,58.34225962823257,160.64927896969647
2001-02-20,4.923309337443266,20.836690791906456,6.861298095530424,0.26503205081322584,1.5346554432732937,1.4869391050858376,37.266578543644684,46.17621801220454,17.679455140080208,83.6641985881023,220.69437510808422
2001-02-21,5.932123416175063,26.849222757495365,8.289166702888906,0.3664743586873206,1.6517227525130296,1.7985096163331316,44.16950312562478,61.16768405452753,12.717355769032087,103.41881415782831,266.3605767111055
2001-02-22,8.616834932699417,36.343293152558495,11.566931038330763,0.5188461527891027,1.8762580166833522,2.248814105987549,51.1441025688098,78.17669880237335,10.293830109234804,111.57461528441844,312.3602241638851
2001-02-23,8.64472756955104,36.96198715804479,10.807820525975563,0.49655448641174305,1.8834615374604862,1.970448714036208,46.8832212579556,87.94446316437843,9.910657049753727,95.72575300320601,301.2290944667736
2001-02-24,3.118557699215718,13.868621828846443,4.146995201348686,0.15164262799692382,1.3965104205581622,0.9244631411842047,24.663293299002525,30.4978525745563,22.630993599119858,54.048765998620254,155.44769639044907
